lat,lon,suburb,published_suburb
-34.5691,-58.4862,Villa Urquiza,Villa Urquiza
-34.6128,-58.4322,Caballito,Caballito
-34.5456,-58.4693,Núñez,Núñez
-34.6051,-58.3866,San Nicolás,San Nicolás
-34.6062,-58.413,Balvanera,Balvanera
-34.5897,-58.4936,Agronomía,Agronomía
-34.5714,-58.4846,Villa Urquiza,Villa Urquiza
-34.5856,-58.5047,Villa Pueyrredón,Villa Pueyrredón
-34.6153,-58.3745,Monserrat,Monserrat
-34.623,-58.394,San Cristóbal,San Cristóbal
-34.6277,-58.4303,Parque Chacabuco,Parque Chacabuco
-34.5974,-58.4471,Villa Crespo,Villa Crespo
-34.6116,-58.3619,Puerto Madero,Puerto Madero
-34.6007,-58.4298,Almagro,Almagro
-34.6214,-58.4424,Caballito,Caballito
-34.6217,-58.3935,San Cristóbal,San Cristóbal
-34.5919,-58.4218,Palermo,Palermo
-34.58,-58.43,Palermo,Palermo
-34.6305,-58.4186,Boedo,Boedo
-34.5898,-58.4207,Palermo,Palermo
-34.5735,-58.4782,Villa Urquiza,Villa Urquiza
-34.6016,-58.4328,Villa Crespo,Villa Crespo
-34.5497,-58.4847,Saavedra,Saavedra
-34.5898,-58.4207,Palermo,Palermo
-34.5859,-58.4714,Villa Ortúzar,Villa Ortúzar
-34.5812,-58.4527,Chacarita,Chacarita
-34.5793,-58.4768,Villa Ortúzar,Villa Ortúzar
-34.6402,-58.4248,Parque Chacabuco,Parque Chacabuco
-34.6243,-58.4394,Caballito,Caballito
-34.6045,-58.3633,Puerto Madero,Puerto Madero
-34.5978,-58.4409,Villa Crespo,Villa Crespo
-34.6234,-58.4063,San Cristóbal,San Cristóbal
-34.6046,-58.3748,San Nicolás,San Nicolás
-34.9273,-57.9444,La Plata,La Plata
-34.5589,-58.4441,Belgrano,Belgrano
-34.612,-58.4225,Almagro,Almagro
-34.6069,-58.4153,Almagro,Almagro
-34.5938,-58.428,Palermo,Palermo
-34.6107,-58.43,Almagro,Almagro
-34.9385,-57.9419,La Plata,La Plata
-34.6159,-58.3933,Balvanera,Balvanera
-34.5878,-58.4022,Recoleta,Recoleta
-34.6014,-58.4541,Villa Crespo,Villa Crespo
-34.6429,-58.5262,Liniers,Liniers
-34.5854,-58.4107,Palermo,Palermo
-34.5613,-58.4505,Belgrano,Belgrano
-34.6005,-58.4026,Balvanera,Balvanera
-34.5938,-58.4007,Recoleta,Recoleta
-34.5947,-58.4143,Recoleta,Recoleta
-34.558,-58.475,Coghlan,Coghlan
-34.9266,-57.9546,La Plata,La Plata
-34.604,-58.4008,Balvanera,Balvanera
-34.5953,-58.4281,Palermo,Palermo
-34.6631,-58.5055,Mataderos,Mataderos
-34.6018,-58.437,Villa Crespo,Villa Crespo
-34.924,-57.982,La Plata,La Plata
-34.6011,-58.4381,Villa Crespo,Villa Crespo
-34.5667,-58.4996,Villa Urquiza,Villa Urquiza
-34.9222,-57.972,La Plata,La Plata
-34.6182,-58.3941,Balvanera,Balvanera
-34.5752,-58.4839,Villa Urquiza,Villa Urquiza
-34.6179,-58.3842,Constitución,Constitución
-34.5793,-58.4558,Chacarita,Chacarita
-34.5649,-58.4382,Palermo,Palermo
-34.6403,-58.4236,Nueva Pompeya,Nueva Pompeya
-34.629,-58.4499,Caballito,Caballito
-34.6215,-58.4236,Almagro,Almagro
-34.5868,-58.4169,Palermo,Palermo
-34.6037,-58.4363,Villa Crespo,Villa Crespo
-34.5969,-58.4405,Villa Crespo,Villa Crespo
-34.5957,-58.3961,Recoleta,Recoleta
-34.6282,-58.4322,Parque Chacabuco,Parque Chacabuco
-34.5969,-58.4412,Villa Crespo,Villa Crespo
-34.6074,-58.4316,Caballito,Caballito
-34.5797,-58.4002,Palermo,Palermo
-34.6279,-58.4281,Parque Chacabuco,Parque Chacabuco
-34.6452,-58.3701,Barracas,Barracas
-34.5956,-58.4138,Recoleta,Recoleta
-34.6123,-58.4164,Almagro,Almagro
-34.5991,-58.4313,Villa Crespo,Villa Crespo
-34.6043,-58.4029,Balvanera,Balvanera
-34.5793,-58.4558,Chacarita,Chacarita
-34.6279,-58.3602,La Boca,La Boca
-34.5934,-58.4422,Villa Crespo,Villa Crespo
-34.6147,-58.4591,Flores,Flores
-34.6375,-58.3593,La Boca,La Boca
-34.5934,-58.4422,Villa Crespo,Villa Crespo
-34.5917,-58.4138,Palermo,Palermo
-34.6015,-58.415,Almagro,Almagro
-34.6016,-58.3977,Balvanera,Balvanera
-34.5981,-58.4165,Almagro,Almagro
-34.579,-58.4122,Palermo,Palermo
-34.5712,-58.4304,Palermo,Palermo
-34.6443,-58.4921,Parque Avellaneda,Parque Avellaneda
-34.6306,-58.5033,Villa Luro,Villa Luro
-34.613,-58.3594,Puerto Madero,Puerto Madero
-34.5835,-58.4742,Parque Chas,Parque Chas
-34.6061,-58.4294,Almagro,Almagro
-34.5963,-58.4116,Recoleta,Recoleta
-34.5972,-58.4981,Villa Devoto,Villa Devoto
-34.6791,-58.4738,Villa Lugano,Villa Lugano
-34.6298,-58.436,Parque Chacabuco,Parque Chacabuco
-34.6023,-58.4385,Villa Crespo,Villa Crespo
-34.9124,-57.9391,La Plata,La Plata
-34.6201,-58.5028,Monte Castro,Monte Castro
-34.5647,-58.4586,Belgrano,Belgrano
-34.6159,-58.4406,Caballito,Caballito
-34.6111,-58.3626,Puerto Madero,Puerto Madero
-34.59,-58.4238,Palermo,Palermo
-34.6251,-58.447,Caballito,Caballito
-34.6259,-58.4146,Boedo,Boedo
-34.6058,-58.4887,Villa del Parque,Villa del Parque
-34.8964,-58.0655,City Bell,City Bell
-34.5868,-58.4917,Agronomía,Agronomía
-34.5665,-58.4378,Palermo,Palermo
-34.593,-58.4032,Recoleta,Recoleta
-34.6192,-58.4282,Almagro,Almagro
-34.6202,-58.454,Caballito,Caballito
-34.6342,-58.3609,La Boca,La Boca
-34.6007,-58.4053,Balvanera,Balvanera
-34.5949,-58.4417,Villa Crespo,Villa Crespo
-34.631,-58.4202,Boedo,Boedo
-34.5591,-58.4595,Belgrano,Belgrano
-34.5729,-58.4782,Villa Urquiza,Villa Urquiza
-34.6017,-58.4371,Villa Crespo,Villa Crespo
-34.5869,-58.3964,Recoleta,Recoleta
-34.5976,-58.4161,Palermo,Palermo
-34.5908,-58.4385,Villa Crespo,Villa Crespo
-34.5936,-58.436,Villa Crespo,Villa Crespo
-34.5983,-58.4446,Villa Crespo,Villa Crespo
-34.5996,-58.4064,Balvanera,Balvanera
-34.6327,-58.428,Parque Chacabuco,Parque Chacabuco
-34.58,-58.4926,Villa Urquiza,Villa Urquiza
-34.6254,-58.4602,Flores,Flores
-34.5852,-58.4758,Parque Chas,Parque Chas
-34.6024,-58.4165,Almagro,Almagro
-34.5841,-58.4247,Palermo,Palermo
-34.5547,-58.4663,Núñez,Núñez
-34.6135,-58.4046,Balvanera,Balvanera
-34.652,-58.5026,Mataderos,Mataderos
-34.6097,-58.4119,Balvanera,Balvanera
-34.5701,-58.4704,Belgrano,Belgrano
-34.5613,-58.4831,Villa Urquiza,Villa Urquiza
-34.6196,-58.3614,Puerto Madero,Puerto Madero
-34.6097,-58.3995,Balvanera,Balvanera
-34.6131,-58.4712,Villa General Mitre,Villa General Mitre
-34.623,-58.4362,Caballito,Caballito
-34.6032,-58.4383,Villa Crespo,Villa Crespo
-34.5694,-58.4877,Villa Urquiza,Villa Urquiza
-34.6428,-58.4384,Parque Chacabuco,Parque Chacabuco
-34.6426,-58.515,Liniers,Liniers
-34.6032,-58.388,San Nicolás,San Nicolás
-34.5588,-58.4764,Coghlan,Coghlan
-34.6351,-58.375,Barracas,Barracas
-34.5895,-58.4158,Palermo,Palermo
-34.6066,-58.4892,Villa del Parque,Villa del Parque
-34.5463,-58.4721,Saavedra,Saavedra
-34.5382,-58.4693,Núñez,Núñez
-34.5958,-58.425,Palermo,Palermo
-34.6014,-58.4301,Almagro,Almagro
-34.5448,-58.4676,Núñez,Núñez
-34.5975,-58.399,Recoleta,Recoleta
-34.5543,-58.4533,Belgrano,Belgrano
-34.59,-58.4224,Palermo,Palermo
-34.5924,-58.4425,Villa Crespo,Villa Crespo
-34.5741,-58.4461,Colegiales,Colegiales
-34.6043,-58.4029,Balvanera,Balvanera
-34.5799,-58.4723,Villa Ortúzar,Villa Ortúzar
-34.578,-58.4495,Colegiales,Colegiales
-34.5805,-58.4934,Villa Urquiza,Villa Urquiza
-34.9117,-57.9404,La Plata,La Plata
-34.6287,-58.3721,Barracas,Barracas
-34.6075,-58.4709,Villa General Mitre,Villa General Mitre
-34.6073,-58.4431,Caballito,Caballito
-34.6298,-58.436,Parque Chacabuco,Parque Chacabuco
-34.5933,-58.4047,Recoleta,Recoleta
-34.6435,-58.4727,Parque Avellaneda,Parque Avellaneda
-34.6153,-58.362,Puerto Madero,Puerto Madero
-34.5985,-58.446,Villa Crespo,Villa Crespo
-34.5939,-58.4662,La Paternal,La Paternal
-34.9467,-57.9948,El Retiro,El Retiro
-34.5977,-58.4147,Recoleta,Recoleta
-34.5939,-58.4068,Recoleta,Recoleta
-34.5977,-58.3768,Retiro,Retiro
-34.5982,-58.4137,Almagro,Almagro
-34.6186,-58.3836,Constitución,Constitución
-34.5537,-58.437,Belgrano,Belgrano
-34.6086,-58.5183,Villa Devoto,Villa Devoto
-34.6043,-58.4029,Balvanera,Balvanera
-34.5869,-58.4414,Chacarita,Chacarita
-34.6043,-58.4029,Balvanera,Balvanera
-34.5998,-58.4406,Villa Crespo,Villa Crespo
-34.6379,-58.5252,Liniers,Liniers
-34.5948,-58.4412,Villa Crespo,Villa Crespo
-34.6278,-58.3602,La Boca,La Boca
-34.5956,-58.4477,Villa Crespo,Villa Crespo
-34.6218,-58.4375,Caballito,Caballito
-34.6022,-58.4336,Villa Crespo,Villa Crespo
-34.5931,-58.4461,Villa Crespo,Villa Crespo
-34.5844,-58.4389,Palermo,Palermo
-34.5792,-58.4545,Colegiales,Colegiales
-34.5799,-58.4723,Villa Ortúzar,Villa Ortúzar
-34.6142,-58.4161,Almagro,Almagro
-34.5973,-58.4455,Villa Crespo,Villa Crespo
-34.5949,-58.4232,Palermo,Palermo
-34.5664,-58.4545,Belgrano,Belgrano
-34.5587,-58.4437,Belgrano,Belgrano
-34.5716,-58.4483,Colegiales,Colegiales
-34.6082,-58.421,Almagro,Almagro
-34.6216,-58.4766,Villa Santa Rita,Villa Santa Rita
-34.6008,-58.4439,Villa Crespo,Villa Crespo
-34.5964,-58.4029,Recoleta,Recoleta
-34.6003,-58.3916,San Nicolás,San Nicolás
-34.6056,-58.4215,Almagro,Almagro
-32.9536,-60.6419,Martin,Martin
-34.5948,-58.4041,Recoleta,Recoleta
-34.6015,-58.4538,Villa Crespo,Villa Crespo
-34.5914,-58.4246,Palermo,Palermo
-34.6098,-58.3956,Balvanera,Balvanera
-34.5956,-58.4477,Villa Crespo,Villa Crespo
-34.5925,-58.4098,Recoleta,Recoleta
-34.6393,-58.5155,Liniers,Liniers
-34.6517,-58.4824,Parque Avellaneda,Parque Avellaneda
-34.5703,-58.4463,Colegiales,Colegiales
-34.6225,-58.3966,San Cristóbal,San Cristóbal
-34.5435,-58.4616,Núñez,Núñez
-34.6463,-58.4984,Mataderos,Mataderos
-34.5587,-58.4625,Belgrano,Belgrano
-34.5973,-58.393,Recoleta,Recoleta
-34.6014,-58.4301,Almagro,Almagro
-34.5717,-58.4832,Villa Urquiza,Villa Urquiza
-34.564,-58.4408,Palermo,Palermo
-34.5949,-58.4039,Recoleta,Recoleta
-34.5824,-58.4684,Villa Ortúzar,Villa Ortúzar
-34.9302,-57.9523,La Plata,La Plata
-34.5748,-58.4239,Palermo,Palermo
-34.5799,-58.4723,Villa Ortúzar,Villa Ortúzar
-34.5938,-58.4287,Palermo,Palermo
-34.5682,-58.4733,Villa Urquiza,Villa Urquiza
-34.6018,-58.4642,La Paternal,La Paternal
-34.5752,-58.4235,Palermo,Palermo
-34.6557,-58.5234,Mataderos,Mataderos
-34.5909,-58.4189,Palermo,Palermo
-34.5806,-58.47,Villa Ortúzar,Villa Ortúzar
-34.5917,-58.4056,Recoleta,Recoleta
-34.629,-58.4145,Boedo,Boedo
-34.6058,-58.4261,Almagro,Almagro
-34.9322,-57.9458,La Plata,La Plata
-34.6135,-58.3621,Puerto Madero,Puerto Madero
-34.6286,-58.5191,Versalles,Versalles
-34.5783,-58.4336,Palermo,Palermo
-34.5969,-58.4262,Villa Crespo,Villa Crespo
-34.5788,-58.491,Villa Urquiza,Villa Urquiza
-34.5934,-58.4422,Villa Crespo,Villa Crespo
-34.5869,-58.4196,Palermo,Palermo
-34.6217,-58.3928,San Cristóbal,San Cristóbal
-34.5793,-58.4558,Chacarita,Chacarita
-34.5855,-58.485,Parque Chas,Parque Chas
-34.6231,-58.3728,San Telmo,San Telmo
-34.5732,-58.4733,Villa Urquiza,Villa Urquiza
-34.5827,-58.402,Palermo,Palermo
-34.6127,-58.4126,Balvanera,Balvanera
-34.6026,-58.4242,Almagro,Almagro
-34.6128,-58.4132,Balvanera,Balvanera
-34.558,-58.475,Coghlan,Coghlan
-34.5993,-58.4293,Almagro,Almagro
-34.6558,-58.4865,Mataderos,Mataderos
-34.5771,-58.4229,Palermo,Palermo
-34.5737,-58.4212,Palermo,Palermo
-34.5428,-58.4601,Núñez,Núñez
-34.598,-58.3961,Recoleta,Recoleta
-34.6211,-58.4666,Flores,Flores
-34.6105,-58.4016,Balvanera,Balvanera
-34.588,-58.4201,Palermo,Palermo
-34.6213,-58.4238,Almagro,Almagro
-34.6016,-58.3852,San Nicolás,San Nicolás
-34.5831,-58.402,Palermo,Palermo
-34.5857,-58.3943,Recoleta,Recoleta
-34.8499,-58.0775,Villa Elisa,Villa Elisa
-34.6154,-58.3994,Balvanera,Balvanera
-34.6352,-58.4855,Vélez Sarsfield,Vélez Sarsfield
-34.5522,-58.4381,Belgrano,Belgrano
-34.6012,-58.414,Almagro,Almagro
-34.5709,-58.476,Villa Urquiza,Villa Urquiza
-34.5532,-58.4523,Belgrano,Belgrano
-34.5935,-58.4011,Recoleta,Recoleta
-34.6277,-58.4303,Parque Chacabuco,Parque Chacabuco
-34.6322,-58.3762,Barracas,Barracas
-34.5865,-58.4772,Parque Chas,Parque Chas
-34.5958,-58.425,Palermo,Palermo
-34.6172,-58.4697,Villa General Mitre,Villa General Mitre
-34.5905,-58.4111,Recoleta,Recoleta
-34.626,-58.4068,San Cristóbal,San Cristóbal
-34.6027,-58.4144,Almagro,Almagro
-34.5957,-58.3831,Retiro,Retiro
-34.5542,-58.4855,Saavedra,Saavedra
-34.6129,-58.3874,Monserrat,Monserrat
-34.5579,-58.461,Belgrano,Belgrano
-34.9181,-57.9819,La Plata,La Plata
-34.5934,-58.4154,Palermo,Palermo
-34.5914,-58.4234,Palermo,Palermo
-34.6022,-58.395,Balvanera,Balvanera
-34.606,-58.4299,Almagro,Almagro
-34.628,-58.456,Flores,Flores
-34.6011,-58.4381,Villa Crespo,Villa Crespo
-34.5532,-58.4653,Núñez,Núñez
-34.5683,-58.4971,Villa Urquiza,Villa Urquiza
-34.5602,-58.464,Belgrano,Belgrano
-34.5767,-58.4238,Palermo,Palermo
-34.5961,-58.4277,Villa Crespo,Villa Crespo
-32.9475,-60.6655,Nuestra Señora de Lourdes,Nuestra Señora de Lourdes
-34.621,-58.4326,Caballito,Caballito
-34.5848,-58.4159,Palermo,Palermo
-34.6153,-58.433,Caballito,Caballito
-34.6334,-58.3683,La Boca,La Boca
-34.5797,-58.4002,Palermo,Palermo
-34.5848,-58.4494,Chacarita,Chacarita
-34.604,-58.4375,Villa Crespo,Villa Crespo
-34.5861,-58.4111,Palermo,Palermo
-34.9117,-57.9403,La Plata,La Plata
-34.6735,-58.4838,Villa Lugano,Villa Lugano
-34.5715,-58.4595,Colegiales,Colegiales
-34.5837,-58.4122,Palermo,Palermo
-34.5889,-58.3897,Recoleta,Recoleta
-34.6339,-58.3755,Barracas,Barracas
-34.9311,-57.9391,La Plata,La Plata
-34.5691,-58.4816,Villa Urquiza,Villa Urquiza
-34.5776,-58.4952,Villa Urquiza,Villa Urquiza
-34.5618,-58.4612,Belgrano,Belgrano
-34.5985,-58.4152,Almagro,Almagro
-34.6179,-58.4389,Caballito,Caballito
-34.5437,-58.4845,Saavedra,Saavedra
-34.6031,-58.4306,Almagro,Almagro
-34.5746,-58.4824,Villa Urquiza,Villa Urquiza
-34.5748,-58.439,Palermo,Palermo
-34.6353,-58.4864,Vélez Sarsfield,Vélez Sarsfield
-34.6222,-58.3781,Constitución,Constitución
-34.5797,-58.4293,Palermo,Palermo
-34.5585,-58.462,Belgrano,Belgrano
-34.6018,-58.4216,Almagro,Almagro
-34.6203,-58.5169,Monte Castro,Monte Castro
-34.6038,-58.5047,Villa del Parque,Villa del Parque
-34.6353,-58.4864,Vélez Sarsfield,Vélez Sarsfield
-34.5728,-58.48,Villa Urquiza,Villa Urquiza
-34.5947,-58.4432,Villa Crespo,Villa Crespo
-34.6012,-58.4336,Villa Crespo,Villa Crespo
-34.6017,-58.4326,Villa Crespo,Villa Crespo
-34.6586,-58.5014,Mataderos,Mataderos
-34.6038,-58.4348,Caballito,Caballito
-34.6548,-58.5096,Mataderos,Mataderos
-34.5651,-58.4689,Belgrano,Belgrano
-34.553,-58.4808,Saavedra,Saavedra
-34.6425,-58.414,Nueva Pompeya,Nueva Pompeya
-33.081,-68.4681,Distrito Ciudad de San Martín,Distrito Ciudad de San Martín
-34.5683,-58.4582,Belgrano,Belgrano
-34.604,-58.4133,Almagro,Almagro
-34.5991,-58.4313,Villa Crespo,Villa Crespo
-34.5986,-58.4393,Villa Crespo,Villa Crespo
-34.5643,-58.4601,Belgrano,Belgrano
-34.5768,-58.4236,Palermo,Palermo
-34.5633,-58.4529,Belgrano,Belgrano
-34.6308,-58.4116,Parque Patricios,Parque Patricios
-34.5788,-58.4284,Palermo,Palermo
-34.604,-58.4133,Almagro,Almagro
-34.5585,-58.462,Belgrano,Belgrano
-34.5955,-58.4437,Villa Crespo,Villa Crespo
-34.5977,-58.4358,Villa Crespo,Villa Crespo
-34.5848,-58.4159,Palermo,Palermo
-34.6008,-58.3904,San Nicolás,San Nicolás
-34.6122,-58.4016,Balvanera,Balvanera
-34.5799,-58.4954,Villa Pueyrredón,Villa Pueyrredón
-34.582,-58.4069,Palermo,Palermo
-34.602,-58.4394,Villa Crespo,Villa Crespo
-34.5966,-58.4034,Recoleta,Recoleta
-34.5678,-58.4554,Belgrano,Belgrano
-34.5807,-58.4043,Palermo,Palermo
-34.6221,-58.3771,San Telmo,San Telmo
-32.9623,-60.655,Abasto,Abasto
-34.6036,-58.4667,Villa General Mitre,Villa General Mitre
-34.6439,-58.5022,Villa Luro,Villa Luro
-34.6179,-58.444,Caballito,Caballito
-34.5943,-58.3834,Retiro,Retiro
-34.5975,-58.4198,Palermo,Palermo
-34.9354,-57.9337,La Plata,La Plata
-34.5544,-58.4582,Belgrano,Belgrano
-34.5938,-58.4411,Villa Crespo,Villa Crespo
-34.5621,-58.4567,Belgrano,Belgrano
-34.6383,-58.4767,Floresta,Floresta
-34.5956,-58.4477,Villa Crespo,Villa Crespo
-34.5723,-58.4871,Villa Urquiza,Villa Urquiza
-34.6042,-58.3633,Puerto Madero,Puerto Madero
-34.5537,-58.437,Belgrano,Belgrano
-34.6909,-58.4758,Villa Riachuelo,Villa Riachuelo
-34.6281,-58.3734,Barracas,Barracas
-34.5791,-58.4385,Palermo,Palermo
-34.6219,-58.4394,Caballito,Caballito
-34.5838,-58.4193,Palermo,Palermo
-34.6104,-58.3915,Monserrat,Monserrat
-34.618,-58.4433,Caballito,Caballito
-34.6433,-58.5004,Villa Luro,Villa Luro
-34.5842,-58.4787,Parque Chas,Parque Chas
-34.5963,-58.4221,Palermo,Palermo
-34.5982,-58.4365,Villa Crespo,Villa Crespo
-34.6124,-58.4303,Caballito,Caballito
-34.6285,-58.4619,Flores,Flores
-34.5554,-58.4389,Belgrano,Belgrano
-34.5681,-58.4724,Villa Urquiza,Villa Urquiza
-34.6124,-58.4069,Balvanera,Balvanera
-34.5647,-58.4694,Belgrano,Belgrano
-34.6475,-58.5223,Liniers,Liniers
-34.6044,-58.3736,San Nicolás,San Nicolás
-34.6264,-58.5138,Villa Luro,Villa Luro
-34.5935,-58.4045,Recoleta,Recoleta
-34.5523,-58.4832,Saavedra,Saavedra
-34.5599,-58.4452,Belgrano,Belgrano
-34.6123,-58.4371,Caballito,Caballito
-34.6224,-58.4017,San Cristóbal,San Cristóbal
-34.5743,-58.4609,Colegiales,Colegiales
-34.6162,-58.5196,Villa Devoto,Villa Devoto
-34.5774,-58.4227,Palermo,Palermo
-34.5852,-58.4183,Palermo,Palermo
-34.6287,-58.4545,Flores,Flores
-34.619,-58.4333,Caballito,Caballito
-34.5926,-58.4061,Recoleta,Recoleta
-34.603,-58.4333,Caballito,Caballito
-34.6038,-58.418,Almagro,Almagro
-34.5901,-58.3902,Recoleta,Recoleta
-34.606,-58.4527,Villa Crespo,Villa Crespo
-34.599,-58.412,Balvanera,Balvanera
-34.5931,-58.5021,Villa Pueyrredón,Villa Pueyrredón
-34.5976,-58.4286,Villa Crespo,Villa Crespo
-34.6024,-58.4253,Almagro,Almagro
-34.6321,-58.3758,Barracas,Barracas
-34.5723,-58.4468,Colegiales,Colegiales
-34.5822,-58.4251,Palermo,Palermo
-34.6037,-58.4187,Almagro,Almagro
-34.8867,-57.9702,Tolosa,Tolosa
-34.6173,-58.445,Caballito,Caballito
-34.5793,-58.4558,Chacarita,Chacarita
-34.599,-58.4333,Villa Crespo,Villa Crespo
-34.5841,-58.4402,Palermo,Palermo
-34.5953,-58.3899,Recoleta,Recoleta
-34.9239,-57.9818,La Plata,La Plata
-34.61,-58.4021,Balvanera,Balvanera
-34.5628,-58.4768,Coghlan,Coghlan
-34.5802,-58.4353,Palermo,Palermo
-34.5958,-58.425,Palermo,Palermo
-34.5799,-58.4954,Villa Pueyrredón,Villa Pueyrredón
-34.631,-58.4202,Boedo,Boedo
-34.5978,-58.4409,Villa Crespo,Villa Crespo
-34.6133,-58.404,Balvanera,Balvanera
-34.9032,-57.9677,La Plata,La Plata
-34.6092,-58.4303,Almagro,Almagro
-34.6105,-58.3603,Puerto Madero,Puerto Madero
-34.6071,-58.4278,Almagro,Almagro
-34.6324,-58.4592,Flores,Flores
-34.6082,-58.421,Almagro,Almagro
-34.6186,-58.4297,Caballito,Caballito
-34.5993,-58.4197,Almagro,Almagro
-34.5573,-58.4456,Belgrano,Belgrano
-34.6082,-58.4161,Almagro,Almagro
-34.932,-57.9495,La Plata,La Plata
-34.6256,-58.4624,Flores,Flores
-34.5859,-58.4486,Chacarita,Chacarita
-34.5703,-58.485,Villa Urquiza,Villa Urquiza
-34.6162,-58.3752,San Telmo,San Telmo
-34.5969,-58.4405,Villa Crespo,Villa Crespo
-34.6079,-58.486,Villa del Parque,Villa del Parque
-34.5931,-58.4255,Palermo,Palermo
-34.5977,-58.4156,Recoleta,Recoleta
-34.6286,-58.4346,Parque Chacabuco,Parque Chacabuco
-34.5958,-58.4308,Villa Crespo,Villa Crespo
-34.5912,-58.4473,Chacarita,Chacarita
-34.9081,-57.9636,La Plata,La Plata
-34.636,-58.4613,Flores,Flores
-34.6059,-58.4513,Villa Crespo,Villa Crespo
-34.9279,-57.9308,La Plata,La Plata
-34.583,-58.4268,Palermo,Palermo
-34.5977,-58.4393,Villa Crespo,Villa Crespo
-34.5913,-58.4135,Palermo,Palermo
-34.6094,-58.4277,Almagro,Almagro
-34.6124,-58.4822,Villa Santa Rita,Villa Santa Rita
-34.591,-58.3965,Recoleta,Recoleta
-34.6035,-58.3945,Balvanera,Balvanera
-34.6038,-58.4157,Almagro,Almagro
-34.5699,-58.4509,Colegiales,Colegiales
-34.5855,-58.4254,Palermo,Palermo
-34.5838,-58.4018,Recoleta,Recoleta
-34.5641,-58.4382,Palermo,Palermo
-34.5784,-58.4499,Colegiales,Colegiales
-34.6103,-58.3944,Balvanera,Balvanera
-34.6018,-58.437,Villa Crespo,Villa Crespo
-34.5859,-58.3991,Recoleta,Recoleta
-34.6275,-58.5273,Versalles,Versalles
-34.5756,-58.4565,Colegiales,Colegiales
-34.603,-58.4333,Caballito,Caballito
-34.5912,-58.3993,Recoleta,Recoleta
-34.9413,-57.9578,La Plata,La Plata
-34.5896,-58.4355,Palermo,Palermo
-34.5528,-58.463,Núñez,Núñez
-34.5736,-58.4585,Colegiales,Colegiales
-34.5845,-58.4509,Chacarita,Chacarita
-34.6244,-58.4581,Flores,Flores
-34.627,-58.4956,Vélez Sarsfield,Vélez Sarsfield
-34.5796,-58.4484,Colegiales,Colegiales
-34.9501,-57.9034,Villa Montoro,Villa Montoro
-34.6128,-58.4133,Balvanera,Balvanera
-34.5384,-58.4705,Núñez,Núñez
-34.6282,-58.4844,Floresta,Floresta
-34.6104,-58.4444,Caballito,Caballito
-34.6335,-58.4691,Flores,Flores
-34.6133,-58.4936,Villa del Parque,Villa del Parque
-34.6093,-58.4305,Caballito,Caballito
-34.6035,-58.4146,Almagro,Almagro
-34.5925,-58.4923,Agronomía,Agronomía
-34.5887,-58.4342,Palermo,Palermo
-34.556,-58.4585,Belgrano,Belgrano
-34.6038,-58.4343,Caballito,Caballito
-34.6181,-58.3878,Constitución,Constitución
-34.5964,-58.4443,Villa Crespo,Villa Crespo
-34.5801,-58.4395,Palermo,Palermo
-34.5973,-58.4241,Palermo,Palermo
-34.6038,-58.418,Almagro,Almagro
-34.86,-58.0552,City Bell,City Bell
-34.6053,-58.4246,Almagro,Almagro
-34.5466,-58.4839,Saavedra,Saavedra
-34.6173,-58.445,Caballito,Caballito
-34.6226,-58.4379,Caballito,Caballito
-34.6114,-58.421,Almagro,Almagro
-34.5651,-58.4385,Palermo,Palermo
-34.6191,-58.361,Puerto Madero,Puerto Madero
-34.6305,-58.4198,Boedo,Boedo
-34.8933,-57.9709,Tolosa,Tolosa
-34.5632,-58.4646,Belgrano,Belgrano
-34.588,-58.4201,Palermo,Palermo
-34.5764,-58.4682,Villa Ortúzar,Villa Ortúzar
-34.5664,-58.4498,Belgrano,Belgrano
-34.5938,-58.428,Palermo,Palermo
-34.6063,-58.4034,Balvanera,Balvanera
-34.5902,-58.3937,Recoleta,Recoleta
-34.6671,-58.4729,Villa Lugano,Villa Lugano
-34.6439,-58.4756,Parque Avellaneda,Parque Avellaneda
-34.5916,-58.4267,Palermo,Palermo
-34.6037,-58.3812,San Nicolás,San Nicolás
-34.5562,-58.4542,Belgrano,Belgrano
-34.5706,-58.4314,Palermo,Palermo
-34.6358,-58.473,Floresta,Floresta
-34.6179,-58.3878,Monserrat,Monserrat
-34.611,-58.4142,Balvanera,Balvanera
-34.5924,-58.4676,La Paternal,La Paternal
-34.5551,-58.4509,Belgrano,Belgrano
-34.586,-58.4749,Parque Chas,Parque Chas
-34.5884,-58.4068,Recoleta,Recoleta
-34.6007,-58.4794,Villa del Parque,Villa del Parque
-34.5905,-58.4115,Palermo,Palermo
-34.6072,-58.4165,Almagro,Almagro
-34.6044,-58.4518,Villa Crespo,Villa Crespo
-34.6122,-58.4194,Almagro,Almagro
-34.604,-58.4375,Villa Crespo,Villa Crespo
-34.5711,-58.4307,Palermo,Palermo
-34.6026,-58.4284,Almagro,Almagro
-34.6107,-58.3992,Balvanera,Balvanera
-34.6266,-58.3724,San Telmo,San Telmo
-34.6093,-58.4431,Caballito,Caballito
-34.6275,-58.5018,Vélez Sarsfield,Vélez Sarsfield
-34.6031,-58.3993,Balvanera,Balvanera
-34.6074,-58.4173,Almagro,Almagro
-34.6101,-58.3614,Puerto Madero,Puerto Madero
-34.5922,-58.4469,Chacarita,Chacarita
-34.6128,-58.396,Balvanera,Balvanera
